0,0
3.136813048,0.004244311
10.77152756,0.007085727
18.40624208,0.002716132
26.04095659,0.000848316
33.67567111,0.001187953
41.31038562,0.00447086
48.94510014,0.005987805
56.57981465,0.013538453
64.21452917,0.02403237
71.22458522,0.037863192
74.70262184,0.076141435
77.74879581,0.115550274
82.02886304,0.151459039
85.38351032,0.185945863
88.50680263,0.228660207
91.9771274,0.268665122
95.05084364,0.309292077
100.3059069,0.348611245
105.8584265,0.381277117
110.7168812,0.416688258
115.2283034,0.453831767
120.4337906,0.492084288
125.9863102,0.523157057
131.1917974,0.5595531
136.3972846,0.593752202
140.9087068,0.629353997
146.8082589,0.666449682
154.4429734,0.693573074
162.077688,0.725552861
169.7124025,0.758415629
177.347117,0.791572724
184.9818315,0.81383972
192.2695135,0.832925926
199.5571956,0.868376712
207.1919101,0.896971739
214.8266246,0.918355755
222.4613391,0.934147558
230.0960536,0.938313446
237.7307681,0.954693903
245.3654827,0.964157676
253.0001972,0.973327122
260.6349117,0.984998348
268.2696262,0.992401832
275.9043407,0.999216663
283.5390552,0.992492452
291.1737698,0.98488526
298.8084843,0.980074175
306.4431988,0.980413812
314.0779133,0.985609844
321.7126278,0.987862606
329.3473423,0.993058638
336.9820568,0.992809621
344.6167714,0.993443585
352.2514859,0.990839952
359.8862004,0.987206175
367.5209149,0.985927013
375.1556294,0.978761312
381.7492465,0.937006012
386.6077012,0.899532683
390.7720909,0.864213633
394.9364807,0.833211379
399.4479029,0.794888048
404.3063576,0.758147033
408.8177798,0.719168474
412.1934593,0.677148804
417.1465593,0.636928985
421.310949,0.597562939
425.4753387,0.556847894
429.6397285,0.521259044
433.8041182,0.484590995
438.3155404,0.445689523
443.8680601,0.411265195
449.7676122,0.372449046
454.9730993,0.332935007
459.831554,0.295731478
464.6900087,0.258990463
469.2014309,0.222285931
474.4069181,0.184454928
481.3475677,0.149830941
488.9822822,0.128390382
496.6169967,0.111364727
504.2517112,0.084184791
511.8864257,0.054503076
519.5211402,0.031738045
527.1558548,0.016036862
534.7905693,0.008576834
542.4252838,0.00509022
550.0599983,0.014112503
557.6947128,0.008712763
565.3294273,0.003754515
572.9641419,0.011893816
578.169629,0.016266032
