0,25.69909627
3.394479737,25.69909627
11.02919425,25.69909627
18.66390877,25.69909627
26.29843437,25.68424774
33.9333378,25.69909627
41.56805231,25.69909627
49.20276683,25.69909627
56.83663124,25.63227788
64.76087008,25.65826281
69.35212362,27.38687938
68.63242952,25.37242857
70.67900086,30.36577767
71.96889396,33.03550832
73.619307,35.46646044
75.14760063,37.39107762
77.83232285,39.2884725
82.01796795,40.95914444
88.28359225,42.45566432
95.91339503,42.06960249
103.5436701,41.720662
111.1837686,42.14384515
118.8233949,42.52990698
126.4606597,42.73036215
134.100097,43.10157545
141.7325446,42.92339307
149.3660312,42.82687761
157.0044295,43.11642398
164.6367826,42.93081733
172.2735752,43.09415118
179.9048892,42.82687761
187.5331807,42.32202753
195.173846,42.78975628
202.8081827,42.76005922
210.4421415,42.70066509
218.0783674,42.81945334
225.712893,42.80460481
233.3463795,42.70808936
240.9807162,42.67839229
248.6123137,42.43339152
256.2488229,42.57445257
263.8845764,42.6561195
271.5215579,42.83430188
279.1548556,42.72293789
286.785414,42.39627019
294.4213564,42.49278565
302.0503091,42.03990543
309.6871961,42.21066354
317.3234219,42.3294518
324.9569085,42.23293634
332.5954013,42.52990698
340.2275655,42.3294518
347.8631301,42.39627019
355.5037954,42.86399894
363.1297255,42.17354221
369.7159631,41.59352144
373.1664167,40.03164151
373.7146726,37.6633007
374.4981798,35.60121086
376.1051346,33.31745365
378.2581312,31.08911329
380.9233458,29.18014893
387.2325196,27.2804649
394.8559938,26.39697726
402.4880635,26.18909782
410.122778,26.18909782
417.7554145,26.02576397
425.390129,26.02576397
433.0248435,26.02576397
440.6588968,25.97379411
448.2935169,25.96636984
455.9289871,26.02576397
463.5637016,26.02576397
471.1977549,25.97379411
478.8318082,25.92182425
486.4671839,25.97379411
494.1021818,25.99606691
501.7358573,25.91439998
509.3699106,25.86243012
517.0046252,25.86243012
524.6393397,25.86243012
532.2740542,25.86243012
539.9087687,25.86243012
547.5434832,25.86243012
555.1781977,25.86243012
562.8129122,25.86243012
570.4476268,25.86243012
577.041417,25.87604128
