0.084236992,21.31701369
2.840406459,21.34085711
5.537755908,21.34935037
8.388417832,21.30407114
10.70109387,21.27879645
13.62623971,21.25078907
16.32180689,21.1972618
19.01391182,21.0232533
21.60853336,21.01209137
24.40532579,20.92592901
27.32171398,20.59316782
29.67992563,20.6031796
32.48146948,20.39794933
35.1711782,20.14055591
38.07756313,19.89467629
40.34058791,19.84630987
43.2489623,19.66966045
46.1625545,19.23960249
48.62291956,18.96486716
51.10398345,18.76034073
53.99749515,18.2815912
56.67944068,17.75404982
59.29090602,17.28506121
62.15016256,16.75982266
64.4839407,16.30556839
67.33068089,15.60566173
70.49234496,14.70701914
73.93755442,13.73661636
76.3948931,12.70648601
79.06446174,11.74824647
81.6278241,10.50710416
84.01019855,9.26862418
86.56567357,8.278078825
88.96052686,7.430089359
91.75532811,6.492508086
94.33981839,5.773279381
97.0263469,5.405219386
99.82349829,5.047137861
102.2001278,5.047982551
105.1075743,5.054145907
107.8039053,5.027198859
110.7136778,4.89920127
112.9774288,4.876105508
115.8928983,4.946357715
118.8040417,4.866064041
121.2867238,4.932949246
123.9817641,4.861086533
126.678477,4.847429599
129.5423518,4.743782283
131.960235,4.773774618
134.7682338,4.793168685
137.4646921,4.770651675
140.121553,4.71324919
142.6273391,4.711604616
145.5526667,4.654370225
148.0000794,4.610592987
150.7919917,4.653392409
153.6428055,4.613399425
156.3395184,4.599742491
159.0349041,4.539898307
161.7306398,4.492236728
164.4269838,4.465740888
167.1234421,4.443223878
169.9743965,4.408121639
172.3059801,4.39072211
175.2111621,4.318082351
178.1368592,4.309257747
180.3736142,4.311507052
